"","DGAT2","CD59","JUP","BLOC1S1","PAM_50","tissue type","IRE1 gene sig(Logue et al. 2018)","GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE.txt","HALLMARK_UNFOLDED_PROTEIN_RESPONSE.txt","Lommond_2018_RIDD.txt","REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S.txt","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES.txt","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR.txt"
"TCGA-C8-A1HJ-01A-11R-A13Q-07",17.7962747180279,20.9065889926111,20.4032292107367,17.6978267676809,"Basal","Primary solid Tumor",-0.0696868665968999,19.0252810298994,19.8339931465326,19.139967514348,19.2211363669457,19.2750756133345,19.6306829938818
"TCGA-AC-A2FK-01A-12R-A180-07",14.6674307649145,22.0187392431933,20.8427109103015,17.4520792983491,"Normal","Primary solid Tumor",-1.97517755957935,18.5979233184508,19.2150137913014,18.7649857200509,18.6425156748212,18.7490847264159,18.7867310488015
"TCGA-BH-A18Q-11A-34R-A12D-07",18.3811047253158,21.3914206624915,20.5506611701257,17.3657783778759,NA,"Solid Tissue Normal",-1.91636108967073,18.4482845001625,19.0940986985822,18.7686161120567,18.5162371017535,18.6009380556908,18.6786461294435
"TCGA-C8-A8HQ-01A-11R-A36F-07",14.2530158279414,20.5894147418006,21.8141865701958,19.1178506912441,"LumB","Primary solid Tumor",-2.7437510023279,19.3169895353919,19.4719325685901,18.9694039170282,19.1020844228798,19.2289980920602,19.3496454261045
"TCGA-A8-A08C-01A-11R-A00Z-07",15.6470994417542,20.2593570562111,20.4402226667147,17.8251480118802,"LumA","Primary solid Tumor",-0.823978037696783,18.9340466552271,19.4317006465522,18.9621746448849,19.0810434726027,19.1560065236985,19.0573648720249
"TCGA-LL-A73Z-01A-11R-A32P-07",16.2962141804226,21.0622943102967,20.7447451339671,18.5032554553081,"Normal","Primary solid Tumor",-1.82852424097701,18.9186459485232,19.4703322904816,18.7979611699304,18.8256324218773,18.9653117076661,19.1690106115607
"TCGA-C8-A27B-01A-11R-A169-07",17.4393471323228,21.7453704157606,20.5612839753853,17.207627815283,"Basal","Primary solid Tumor",-0.216771724944881,19.0834767476648,19.8820886216006,19.1380477305091,19.1671602404309,19.3758545410197,19.6682084524981
"TCGA-D8-A27M-01A-11R-A16F-07",17.3859455515486,22.3336350390958,19.5724914981604,17.2929688648197,"Basal","Primary solid Tumor",-0.827475986201446,19.0223061669795,19.4452327531403,19.035700117772,19.0178002033305,19.2903121066655,19.3449219735621
"TCGA-E2-A1LB-01A-11R-A144-07",12.7122402739699,20.6873108291734,20.6327789009089,17.7746579857728,"Her2","Primary solid Tumor",-2.72090915559203,19.4001513043143,19.9531665976475,19.1332701337278,19.2510892328762,19.5154316603263,19.7406953097705
"TCGA-BH-A1F8-11B-21R-A13Q-07",18.9284922525037,21.9882268905179,20.5048773903932,17.9985368915767,NA,"Solid Tissue Normal",-1.63509182008636,18.5640302313238,19.3368938061136,18.9433633529855,18.5971785340806,18.7333040723405,18.8503336802763
"TCGA-OL-A5RU-01A-11R-A28M-07",15.2595514024967,20.817060696321,21.1824618833031,18.5115500600312,"LumA","Primary solid Tumor",-2.90962448695113,19.1078490967035,19.4899581491734,18.5853928766495,19.1222207453738,19.2890617240158,19.2990764579768
"TCGA-A2-A0CX-01A-21R-A00Z-07",16.667534029453,20.0038880888221,22.0157290583464,18.1174757479705,"Her2","Primary solid Tumor",-1.82855997031029,19.2378269980002,19.733860876244,18.8680073151102,19.2767602692883,19.392841548415,19.5420457825513
"TCGA-AO-A0JB-01A-11R-A32Y-07",15.4706035867718,20.4899552913972,20.8675431283461,20.2406847568957,"Normal","Primary solid Tumor",-1.77813545298685,19.1347757096693,20.2108123002908,18.7729038944383,19.1378934390012,19.2429910232457,19.5004221437112
"TCGA-AR-A0TP-01A-11R-A084-07",18.1913635317575,21.1190640406604,20.9970807436892,17.5762369309666,"Basal","Primary solid Tumor",-0.344294315236699,19.3942434382967,19.85774203136,19.2295812381691,19.6435314455224,19.6862331521637,19.7466878171557
"TCGA-AC-A2FF-01A-11R-A17B-07",17.1872843761672,21.211359014969,19.9444207810747,17.9905359491756,"LumA","Primary solid Tumor",-1.99394741399306,18.8690462581135,19.3876606073626,18.9035384970522,18.7342034907023,18.8888043744805,18.8728076480875
"TCGA-S3-A6ZF-01A-32R-A32P-07",15.4552379028452,19.7531141866335,21.1091827787333,18.6223215274327,"LumB","Primary solid Tumor",-2.35335398168448,19.5263773646432,19.5363203259072,18.8653720396485,18.8294147250445,18.9881302465407,19.2009299009818
"TCGA-AO-A12H-01A-11R-A115-07",15.8964820716103,21.4370011772593,21.1785793943804,18.8532451257024,"LumA","Primary solid Tumor",-2.50467969975789,19.1929729716961,19.7688046039052,18.8828719386193,18.8555075441064,19.1357748140606,19.2648456502034
"TCGA-E9-A1RD-11A-33R-A157-07",21.0771200357281,21.5684721304075,19.2524356901207,18.3352617802758,NA,"Solid Tissue Normal",-1.25710246990819,18.6201640795719,19.1116453739475,19.4756686770064,18.7694250231703,18.8453676873087,18.8615276487019
"TCGA-A7-A3J1-01A-11R-A213-07",16.5717236634298,20.8627241075633,21.0605218872554,18.4564299474057,"LumA","Primary solid Tumor",-2.84989546716586,18.6782265939106,19.127685194811,18.2248853208093,18.6904868616385,18.7799326689035,18.7800626212291
"TCGA-E2-A154-01A-11R-A115-07",13.9377139280744,20.4877267490229,20.9924252713662,17.8622888181443,"LumA","Primary solid Tumor",-1.91592492323942,19.0325487424878,19.5634301447503,18.8216500164062,18.771540761282,18.9121649110991,19.0527804814626
"TCGA-A2-A04X-01A-21R-A034-07",12.1541246935227,21.0277451727144,20.189258289533,19.1855041954707,"Her2","Primary solid Tumor",-2.55147098806631,19.206401565631,19.7141983144867,19.0669544429515,19.088074826239,19.2367008132785,19.5715538464287
"TCGA-B6-A0X1-01A-11R-A109-07",17.9014568890045,23.0275590870417,19.8871771954708,17.3711783800513,"Basal","Primary solid Tumor",-0.613199797951502,18.9801138530927,19.7030377485118,18.7549566335558,18.9815549049873,19.2089619090977,19.4988048218323
"TCGA-A8-A085-01A-11R-A00Z-07",14.4776490030767,20.6696248964142,21.689024866902,18.4731776597336,NA,"Primary solid Tumor",-2.86931904596377,19.4714976254703,19.6077800691164,18.5781910766034,18.8496737830811,19.1495465805605,19.0406491393246
"TCGA-AC-A3TM-01A-11R-A22K-07",15.1239909876054,20.7619958559646,21.2004757544193,20.5076914695959,"LumA","Primary solid Tumor",-3.22036625411803,19.4524956840813,19.7767183719322,18.814683582884,19.3637153345547,19.4098118567007,19.457006657585
"TCGA-E2-A15I-11A-32R-A137-07",20.5127981779946,21.1712514924601,19.100244616567,18.2953731962817,NA,"Solid Tissue Normal",-1.61325150765397,18.4223967062443,19.2402202657419,19.1599798858307,18.5576014450052,18.6273840896745,18.7381942171424
"TCGA-BH-A0DH-11A-31R-A089-07",21.0306787607686,21.8946454961253,21.0765146858627,18.6459576358177,NA,"Solid Tissue Normal",-1.97364151939777,18.9901782816608,19.7035894123814,19.0760021452967,18.8870649542791,19.0316021664623,19.1338330680874
"TCGA-BH-A18L-11A-42R-A12D-07",20.6484509159225,21.5915457039403,20.277407777196,18.2332301737408,NA,"Solid Tissue Normal",-1.52911452935451,18.7847564356406,19.2304800406679,18.9819865676633,18.8260781608547,18.9320078902978,19.0019722448031
"TCGA-A7-A0CH-01A-21R-A00Z-07",15.4687331280693,20.8085087366946,20.6737477962217,18.2651580167538,"LumA","Primary solid Tumor",-2.77630104442294,18.862190749748,19.2676178152178,18.7996974902214,18.7229332853424,18.8956596744956,18.9225941913788
"TCGA-AR-A1AQ-01A-11R-A12P-07",17.5505335358249,21.5297042009324,20.219174794547,17.8782778482678,"Basal","Primary solid Tumor",0.171776143277409,19.4036644799312,19.9760218028713,18.8080137795006,19.5140811796165,19.6776896348605,19.8924102107755
"TCGA-LL-A8F5-01A-11R-A36F-07",13.4624390279618,22.0952627531121,20.2639034792732,19.3960016740961,"Basal","Primary solid Tumor",-1.01519240183833,19.5425543809588,20.0804809225695,19.3185047863627,19.6324587379635,19.7741703338173,19.9157218910596
"TCGA-A8-A09E-01A-11R-A00Z-07",14.6371317093053,20.8308742765772,21.5708533948489,18.4330405798865,"LumB","Primary solid Tumor",-3.28063824782277,19.4648656372935,19.7320302369095,19.2662571355706,19.2761585336138,19.4799914364207,19.4546590676511
"TCGA-BH-A0EA-01A-11R-A115-07",19.3677556560224,21.6159373065871,20.7611230853483,17.8448757073802,"LumA","Primary solid Tumor",-1.73230451547371,18.6810444592908,19.1508350370443,18.7206025677513,18.6957938789687,18.7751122183441,18.7873960159588
"TCGA-E9-A5FL-01A-11R-A27Q-07",17.8666345651605,21.0012362970654,22.3748010705267,20.2073560883696,"Basal","Primary solid Tumor",-2.1291718491206,18.9805404861646,20.0315126081357,18.85769712196,19.0097484640721,19.1509937918207,19.5231539968137
"TCGA-A2-A25E-01A-11R-A169-07",14.2516038408809,19.4169803654299,21.524562859778,17.7174191364079,"LumB","Primary solid Tumor",-2.75522873849824,19.3011610107995,19.5601977836354,18.8710257966837,18.9466906539708,19.1828429014644,19.37698264717
"TCGA-BH-A0BS-11A-11R-A12P-07",18.9086649090671,21.7966945712775,21.0838159957323,17.977534980671,NA,"Solid Tissue Normal",-1.98973783450232,18.6471883085122,19.5767622655773,18.7153739476205,18.6967505777599,18.7973346729789,18.8759424432268
"TCGA-BH-A0C0-11A-21R-A089-07",16.1462993961908,21.4488068124312,20.7163228247582,17.5656678698795,NA,"Solid Tissue Normal",-2.25724762364777,18.5684595050375,19.3851669279066,19.2120121004029,18.6115374661389,18.7157684948194,18.7674111606061
"TCGA-BH-A1EN-01A-11R-A13Q-07",15.3421338068844,23.7074639202582,21.9019411227403,18.6466299564359,"Her2","Primary solid Tumor",-2.41067494609941,20.2446378473938,19.8732299166927,19.0760618594166,19.496310674677,19.6553399195836,19.6060815843094
"TCGA-AC-A3TN-01A-11R-A22K-07",15.8018595741997,20.8522938284491,21.6919586210964,19.473225940571,"LumA","Primary solid Tumor",-3.78223526538178,19.1148325258369,19.5531914764034,18.6061552550807,19.0548762288449,19.1810195077648,19.2871948635755
"TCGA-A8-A07C-01A-11R-A034-07",16.5874751694029,20.7951435864026,20.9268462266131,17.1115829439618,"Basal","Primary solid Tumor",-0.383819574571309,18.9934702032999,19.7121930737124,19.3006753529479,19.0933529403324,19.2003312517183,19.3329624679547
"TCGA-OL-A66P-01A-11R-A31O-07",16.8307204395527,20.7743781867433,20.906258181027,19.6372965697242,"Her2","Primary solid Tumor",-2.6075143430816,19.6246706270593,20.1605365400939,18.7953555093939,19.6154022988789,19.7929180165673,20.095133472038
"TCGA-AO-A12C-01A-11R-A10J-07",12.5799395375884,20.3500788508674,20.2745195509277,17.6158850380315,"LumA","Primary solid Tumor",-2.49103292599067,19.1326106834954,19.6147421262049,18.7838375812324,18.8478704302837,18.9489218134434,19.034258305027
"TCGA-AR-A2LK-01A-11R-A180-07",14.2796348502534,20.3392065942119,20.5637267498231,18.5134499062997,"LumB","Primary solid Tumor",-2.50801686716174,19.2612264131359,19.7044141215949,19.3362262109928,18.7143478144278,18.8540786368653,18.9812268589439
"TCGA-EW-A6SB-01A-12R-A32P-07",17.289040526053,21.3519277201865,20.9129397215332,18.9809671775338,"Basal","Primary solid Tumor",-0.595902676604418,19.5526594020654,20.1435059657153,18.6699118120097,19.6758854023548,19.7907949102175,20.0808386303988
"TCGA-A1-A0SM-01A-11R-A084-07",15.4924579758335,21.9564600992372,20.1299522344432,18.1530700446551,NA,"Primary solid Tumor",-2.9433052225874,19.2675238911977,19.6756155878266,19.1096429971182,19.2504904701662,19.3695210635902,19.6151820764508
"TCGA-AR-A0TW-01A-11R-A084-07",13.2021801649715,19.6771733853714,20.4562644552159,18.2522406702547,"LumA","Primary solid Tumor",-2.54612702338479,19.2409649313008,19.7902134312136,18.7354677828069,19.1550982577101,19.339091165647,19.4597000611349
"TCGA-AC-A62X-01A-11R-A29R-07",16.3775526784013,22.5322265201207,21.5414765547946,18.4107103614728,"Basal","Primary solid Tumor",-1.16217848113752,19.379360670756,20.0041533213067,19.0468672225745,19.4906055461143,19.6269658789432,19.9138599268115
"TCGA-C8-A1HO-01A-11R-A13Q-07",11.3003741871773,19.9576853203187,19.9286352501063,17.9444792676655,"LumA","Primary solid Tumor",-1.52956805603502,18.9219221937377,19.7570875843153,18.9306341395766,18.8058416318673,19.0897721142263,19.2801856020513
"TCGA-BH-A0BQ-01A-21R-A115-07",16.1676699292978,21.571143687662,21.0966735682123,18.5120997217497,"LumA","Primary solid Tumor",-2.12430223898206,19.028952984665,19.7146474012802,18.9428662198536,19.0582913720846,19.1838346352262,19.2673232867577
"TCGA-AR-A2LR-01A-12R-A18M-07",17.8330324856792,20.9603917520584,19.1188741821847,17.8755869694481,"Basal","Primary solid Tumor",0.392701551012518,19.0381253153588,19.7430005928196,19.1538593705928,19.1715850488426,19.3217925912044,19.3518873024935
"TCGA-C8-A12Y-01A-11R-A12D-07",16.8998180139837,21.3612263459258,21.4963479596576,19.5696918024973,"LumA","Primary solid Tumor",-3.62289866869405,19.3325980167264,19.6337189653277,19.2260991450397,19.1018421302536,19.2742760370547,19.3675620014021
"TCGA-PE-A5DC-01A-12R-A27Q-07",17.2985447779296,20.5639719001318,22.1149297267625,18.6073788241147,"LumA","Primary solid Tumor",-2.79610153784363,18.9437356853019,19.5447743481987,18.8102804473686,18.763382801106,18.8289426512877,18.952169822058
"TCGA-D8-A1XZ-01A-11R-A14M-07",14.7701741945881,19.9877768569619,20.1662314445119,18.0337317784976,"LumB","Primary solid Tumor",-1.10571211283174,18.7563450785347,19.4707235542595,19.0492572172913,18.6496022450039,18.7667960336362,19.084096844496
"TCGA-C8-A12V-01A-11R-A115-07",16.9155069122097,22.1863450784164,19.4697702296767,17.6458537436721,"Basal","Primary solid Tumor",0.0251642269763579,19.1755362028128,19.7552609739701,18.8548224132521,19.0888640858128,19.419481839995,19.6655179601454
"TCGA-A7-A56D-01A-11R-A27Q-07",14.6444333832353,21.2113379135233,21.4140936531026,21.4837313255471,"LumA","Primary solid Tumor",-3.02560636328777,19.9139919209264,20.107789674106,19.1066895837515,19.8025691131428,19.8912731704139,20.169776150078
"TCGA-E9-A1R3-01A-31R-A14M-07",14.2969716994982,21.8758606426584,21.3769056097208,18.2329435536586,"LumA","Primary solid Tumor",-2.18026741155313,19.1839658043939,19.1971316135515,18.825572007675,18.8470053662269,18.9553706296786,19.0805473948603
"TCGA-BH-A0H9-01A-11R-A056-07",17.1132741764546,19.8051377711209,21.3823639199779,17.622008351699,"LumA","Primary solid Tumor",-2.76997082049537,19.4891375361725,19.7532967320264,19.1801619876497,19.0067496073583,19.2269605883484,19.2670559302119
"TCGA-AQ-A54N-01A-11R-A266-07",16.5203450916994,19.8223849337598,20.6986640703275,19.6420930231377,"Basal","Primary solid Tumor",-1.35894164673432,18.9437910492088,19.9331986191448,18.6620838923881,19.1672823238378,19.2014889665449,19.4544350079608
"TCGA-3C-AALK-01A-11R-A41B-07",13.6659004142872,20.3166899573712,20.8718889640721,18.3698418571317,"LumA","Primary solid Tumor",-2.51739252508019,19.1803796806615,19.5442244040486,18.9433638620172,19.0387667021054,19.1621835665442,19.2269064845179
"TCGA-Z7-A8R5-01A-42R-A41B-07",15.309284442397,22.4234257201675,21.0959457967003,19.6578223850575,"LumA","Primary solid Tumor",-2.19239856302077,18.9652683744574,19.6134298286256,18.8610008703841,18.9064089310251,19.0171028912889,19.2619112694543
"TCGA-E2-A107-01A-11R-A10J-07",15.4821106727145,19.6005042162319,21.6703228143688,19.7987527243817,"LumA","Primary solid Tumor",-3.93032122078165,18.9711807831486,19.3646274073352,18.7556554928604,18.8281647165327,18.9008670231912,19.0062573306388
"TCGA-AC-A23E-01A-11R-A157-07",11.7799031106973,20.8645032612407,20.6099160285976,18.0653822422476,"LumA","Primary solid Tumor",-2.4489433051779,19.180575830017,19.7682824126495,19.0611582270872,19.0938518760488,19.3696721942098,19.3633287112263
"TCGA-AC-A2FB-01A-11R-A17B-07",14.1716464407396,21.4325083336572,20.1100953245428,17.805220853739,"LumA","Primary solid Tumor",-2.31471365261962,18.8770137891622,19.3753686911011,18.676890819687,18.7121257244093,18.8453290373315,18.8925404867555
"TCGA-AR-A0U4-01A-11R-A109-07",17.2711865343866,20.7725845592822,19.0882290341493,16.9913956717044,"Basal","Primary solid Tumor",0.365398401367656,19.2633457412262,19.8866412457265,19.0232720974964,19.3124438292142,19.485116530639,19.6976483517422
"TCGA-A2-A0EN-01A-13R-A084-07",17.9652967332566,21.3501315673005,20.7456994514418,18.3054262583394,"LumA","Primary solid Tumor",-2.26386329770138,19.1593272447064,19.4829332429336,19.7998338913203,18.8475954641311,18.9949077296483,19.0717546336506
"TCGA-E2-A14R-01A-11R-A115-07",19.3405187408651,20.8530292386171,20.7967346613939,18.3116706096738,"Basal","Primary solid Tumor",-0.465039688520225,18.8193583521396,19.8086231026604,19.0225283328402,18.9643469307168,19.0278192649184,19.4089758729648
"TCGA-AN-A0XW-01A-11R-A109-07",14.5583552984929,20.4834766287354,20.6282713097228,18.2875907116038,"LumA","Primary solid Tumor",-2.26794968936654,18.8479382005096,19.3286560501698,19.343537767924,18.8209540366842,18.970908299575,19.050254682729
"TCGA-E9-A229-01A-31R-A157-07",13.5642821874085,20.2257139482196,20.511956729672,17.8621097113852,"LumA","Primary solid Tumor",-2.44273760695159,19.052197062171,19.3970702576288,18.960167284764,18.8887419673776,19.139661864139,19.1887463820951
"TCGA-LL-A441-01A-11R-A24H-07",18.0296896616214,20.4332565132933,20.6796305161004,18.3131129975619,"Normal","Primary solid Tumor",-0.446584332441731,18.8936673928195,19.355823099421,18.8851603695329,19.0414234396538,19.0863110301954,19.1632905699323
"TCGA-E2-A1LE-01A-12R-A19W-07",16.7268849181489,19.9374510528281,20.8218729366962,18.7100351507164,"Her2","Primary solid Tumor",-1.96316457329815,19.1886612680889,19.6285656154955,18.9942773936102,19.098084317528,19.2762615068147,19.2990212255019
"TCGA-AC-A2B8-01A-11R-A17B-07",17.2998861883066,20.9490135980056,19.9171007856308,17.8233366183859,"LumA","Primary solid Tumor",-1.94628227742882,18.7358760091783,19.1983787742633,18.9406020122912,18.72191794918,18.8085251484323,18.8647112987531
"TCGA-GM-A3NY-01A-11R-A21T-07",15.374985075375,19.894520962794,20.8902917328242,20.3847671523894,"LumA","Primary solid Tumor",-3.30071992974818,19.6709151456344,19.4509702800328,18.9940722194893,19.0140729001055,19.1742301174007,19.2843520562434
"TCGA-E2-A14V-01A-11R-A12D-07",14.8404031114226,20.5874913621682,20.914117629191,17.8142841486289,"Her2","Primary solid Tumor",-2.08384639089436,19.2510528969039,19.6086850283209,18.9938989101718,18.9981786573061,19.1061330148627,19.2863544738854
"TCGA-BH-A18Q-01A-12R-A12D-07",17.9851404518623,21.7375355922647,20.8326378594098,18.3399153808233,"Basal","Primary solid Tumor",-1.12611228007324,18.9078847188751,19.5511209813491,18.9013958110009,19.0831128207305,19.1338716161824,19.320556106255
"TCGA-E2-A15L-01A-11R-A12D-07",13.0948742936568,20.0226504602964,20.7895928805987,17.8037098343058,"LumA","Primary solid Tumor",-2.9204245641325,19.1550223165365,19.4433415264219,19.064952842764,18.8203568403792,19.0744241554549,19.1411527483686
"TCGA-AO-A0JI-01A-21R-A056-07",16.4303558003984,20.9187323838742,20.5331201466454,18.1221010834626,"LumA","Primary solid Tumor",-3.1410076785836,19.4456690112097,19.8399327729882,18.7798706705431,18.7408151855689,18.9754469955149,19.033702782587
"TCGA-A8-A06Y-01A-21R-A00Z-07",15.9912035983476,21.4260149375497,21.0387691089454,18.2745674968565,"LumA","Primary solid Tumor",-2.11145645736313,19.4133823018786,20.0023139133904,18.7941154787339,19.2142690948345,19.5387614083505,19.6277527078666
"TCGA-BH-A0E1-01A-11R-A056-07",15.3026280924005,22.0432091636872,20.6351744917927,18.6675040348907,"LumA","Primary solid Tumor",-1.81184094247744,19.4628448175184,19.9410212098308,19.3424235316711,19.3135964892009,19.5756720125075,19.8382554138475
